ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
loan2,10,mtr,learning_rate:0.1,cover:16:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:16:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:16:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:16:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:16:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:16:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:16:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:16:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:16:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:16:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:16:psi:0.01:dr,594.5,,,594.5
loan2,10,ips,learning_rate:10.0,cover:16:psi:0.01:ips,610.0,,,610.0
loan2,10,mtr,learning_rate:10.0,cover:16:psi:0.01:mtr,638.2,,,638.2
loan2,10,dr,learning_rate:0.001,cover:16:psi:0.01:nounif:dr,665.9,,,665.9
loan2,10,ips,learning_rate:0.001,cover:16:psi:0.01:nounif:ips,665.9,,,665.9
loan2,10,mtr,learning_rate:0.001,cover:16:psi:0.01:nounif:mtr,665.9,,,665.9
loan2,10,dr,learning_rate:0.003,cover:16:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,cover:16:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,cover:16:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,cover:16:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,cover:16:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,cover:16:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,cover:16:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:16:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:16:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:16:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:16:psi:0.01:nounif:ips,277.85,,,277.85
loan2,10,mtr,learning_rate:0.1,cover:16:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:16:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:16:psi:0.01:nounif:ips,131.9,,,131.9
loan2,10,mtr,learning_rate:0.3,cover:16:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:16:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:16:psi:0.01:nounif:ips,114.45,,,114.45
loan2,10,mtr,learning_rate:1.0,cover:16:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:16:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:16:psi:0.01:nounif:ips,121.85,,,121.85
loan2,10,mtr,learning_rate:3.0,cover:16:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:16:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:16:psi:0.01:nounif:ips,113.25,,,113.25
loan2,10,mtr,learning_rate:10.0,cover:16:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:16:psi:0.1:dr,646.25,,,646.25
loan2,10,ips,learning_rate:0.001,cover:16:psi:0.1:ips,646.3,,,646.3
loan2,10,mtr,learning_rate:0.001,cover:16:psi:0.1:mtr,646.25,,,646.25
loan2,10,dr,learning_rate:0.003,cover:16:psi:0.1:dr,650.1,,,650.1
loan2,10,ips,learning_rate:0.003,cover:16:psi:0.1:ips,650.1,,,650.1
loan2,10,mtr,learning_rate:0.003,cover:16:psi:0.1:mtr,650.1,,,650.1
loan2,10,dr,learning_rate:0.01,cover:16:psi:0.1:dr,653.45,,,653.45
loan2,10,ips,learning_rate:0.01,cover:16:psi:0.1:ips,653.45,,,653.45
loan2,10,mtr,learning_rate:0.01,cover:16:psi:0.1:mtr,653.45,,,653.45
loan2,10,dr,learning_rate:0.03,cover:16:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:16:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:16:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:16:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:16:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:16:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:16:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:16:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:16:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:16:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:16:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:16:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:16:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:16:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:16:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:16:psi:0.1:dr,594.8,,,594.8
loan2,10,ips,learning_rate:10.0,cover:16:psi:0.1:ips,610.1,,,610.1
loan2,10,mtr,learning_rate:10.0,cover:16:psi:0.1:mtr,638.2,,,638.2
loan2,10,dr,learning_rate:0.001,cover:16:psi:0.1:nounif:dr,653.8,,,653.8
loan2,10,ips,learning_rate:0.001,cover:16:psi:0.1:nounif:ips,653.8,,,653.8
loan2,10,mtr,learning_rate:0.001,cover:16:psi:0.1:nounif:mtr,653.8,,,653.8
loan2,10,dr,learning_rate:0.003,cover:16:psi:0.1:nounif:dr,657.65,,,657.65
loan2,10,ips,learning_rate:0.003,cover:16:psi:0.1:nounif:ips,657.65,,,657.65
loan2,10,mtr,learning_rate:0.003,cover:16:psi:0.1:nounif:mtr,657.65,,,657.65
loan2,10,dr,learning_rate:0.01,cover:16:psi:0.1:nounif:dr,665.85,,,665.85
loan2,10,ips,learning_rate:0.01,cover:16:psi:0.1:nounif:ips,665.6,,,665.6
loan2,10,mtr,learning_rate:0.01,cover:16:psi:0.1:nounif:mtr,665.9,,,665.9
loan2,10,dr,learning_rate:0.03,cover:16:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:16:psi:0.1:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:16:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:16:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:16:psi:0.1:nounif:ips,296.4,,,296.4
loan2,10,mtr,learning_rate:0.1,cover:16:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:16:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:16:psi:0.1:nounif:ips,196.6,,,196.6
loan2,10,mtr,learning_rate:0.3,cover:16:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:16:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:16:psi:0.1:nounif:ips,170.9,,,170.9
loan2,10,mtr,learning_rate:1.0,cover:16:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:16:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:16:psi:0.1:nounif:ips,109.95,,,109.95
loan2,10,mtr,learning_rate:3.0,cover:16:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:16:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:16:psi:0.1:nounif:ips,109.65,,,109.65
loan2,10,mtr,learning_rate:10.0,cover:16:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:16:psi:1.0:dr,643.8,,,643.8
loan2,10,ips,learning_rate:0.001,cover:16:psi:1.0:ips,643.8,,,643.8
loan2,10,mtr,learning_rate:0.001,cover:16:psi:1.0:mtr,643.8,,,643.8
loan2,10,dr,learning_rate:0.003,cover:16:psi:1.0:dr,644.05,,,644.05
loan2,10,ips,learning_rate:0.003,cover:16:psi:1.0:ips,644.4,,,644.4
loan2,10,mtr,learning_rate:0.003,cover:16:psi:1.0:mtr,644.1,,,644.1
loan2,10,dr,learning_rate:0.01,cover:16:psi:1.0:dr,645.35,,,645.35
loan2,10,ips,learning_rate:0.01,cover:16:psi:1.0:ips,644.95,,,644.95
loan2,10,mtr,learning_rate:0.01,cover:16:psi:1.0:mtr,644.9,,,644.9
loan2,10,dr,learning_rate:0.03,cover:16:psi:1.0:dr,650.1,,,650.1
loan2,10,ips,learning_rate:0.03,cover:16:psi:1.0:ips,650.1,,,650.1
loan2,10,mtr,learning_rate:0.03,cover:16:psi:1.0:mtr,650.1,,,650.1
loan2,10,dr,learning_rate:0.1,cover:16:psi:1.0:dr,653.45,,,653.45
loan2,10,ips,learning_rate:0.1,cover:16:psi:1.0:ips,653.45,,,653.45
loan2,10,mtr,learning_rate:0.1,cover:16:psi:1.0:mtr,653.45,,,653.45
loan2,10,dr,learning_rate:0.3,cover:16:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:16:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:16:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:16:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:16:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:16:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:16:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:16:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:16:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:16:psi:1.0:dr,596.4,,,596.4
loan2,10,ips,learning_rate:10.0,cover:16:psi:1.0:ips,612.85,,,612.85
loan2,10,mtr,learning_rate:10.0,cover:16:psi:1.0:mtr,638.2,,,638.2
loan2,10,dr,learning_rate:0.001,cover:16:psi:1.0:nounif:dr,651.15,,,651.15
loan2,10,ips,learning_rate:0.001,cover:16:psi:1.0:nounif:ips,651.15,,,651.15
loan2,10,mtr,learning_rate:0.001,cover:16:psi:1.0:nounif:mtr,651.15,,,651.15
loan2,10,dr,learning_rate:0.003,cover:16:psi:1.0:nounif:dr,651.9,,,651.9
loan2,10,ips,learning_rate:0.003,cover:16:psi:1.0:nounif:ips,651.9,,,651.9
loan2,10,mtr,learning_rate:0.003,cover:16:psi:1.0:nounif:mtr,651.9,,,651.9
loan2,10,dr,learning_rate:0.01,cover:16:psi:1.0:nounif:dr,653.0,,,653.0
loan2,10,ips,learning_rate:0.01,cover:16:psi:1.0:nounif:ips,651.95,,,651.95
loan2,10,mtr,learning_rate:0.01,cover:16:psi:1.0:nounif:mtr,653.25,,,653.25
loan2,10,dr,learning_rate:0.03,cover:16:psi:1.0:nounif:dr,659.55,,,659.55
loan2,10,ips,learning_rate:0.03,cover:16:psi:1.0:nounif:ips,657.45,,,657.45
loan2,10,mtr,learning_rate:0.03,cover:16:psi:1.0:nounif:mtr,659.65,,,659.65
loan2,10,dr,learning_rate:0.1,cover:16:psi:1.0:nounif:dr,666.2,,,666.2
loan2,10,ips,learning_rate:0.1,cover:16:psi:1.0:nounif:ips,640.95,,,640.95
loan2,10,mtr,learning_rate:0.1,cover:16:psi:1.0:nounif:mtr,666.25,,,666.25
loan2,10,dr,learning_rate:0.3,cover:16:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:16:psi:1.0:nounif:ips,257.1,,,257.1
loan2,10,mtr,learning_rate:0.3,cover:16:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:16:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:16:psi:1.0:nounif:ips,181.15,,,181.15
loan2,10,mtr,learning_rate:1.0,cover:16:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:16:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:16:psi:1.0:nounif:ips,129.8,,,129.8
loan2,10,mtr,learning_rate:3.0,cover:16:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:16:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:16:psi:1.0:nounif:ips,112.6,,,112.6
loan2,10,mtr,learning_rate:10.0,cover:16:psi:1.0:nounif:mtr,668.05,,,668.05
